X, IDA*, gap, pancake28, "0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 ", 27, 14506, 0.010416, 1.39267e+06
X, IDA*, gap, pancake28, "0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 ", 28, 25709, 0.019341, 1.32925e+06
X, IDA*, gap, pancake28, "0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 ", 28, 141686, 0.055738, 2.54200e+06
X, IDA*, gap, pancake28, "0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 ", 27, 13016, 0.011934, 1.09067e+06
X, IDA*, gap, pancake28, "0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 ", 28, 104949, 0.048443, 2.16644e+06
X, IDA*, gap, pancake28, "0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 ", 28, 131180, 0.058525, 2.24144e+06
X, IDA*, gap, pancake28, "0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 ", 25, 14214, 0.005040, 2.82024e+06
X, IDA*, gap, pancake28, "0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 ", 26, 31021, 0.015873, 1.95432e+06
X, IDA*, gap, pancake28, "0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 ", 27, 128862, 0.046056, 2.79794e+06
X, IDA*, gap, pancake28, "0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 ", 23, 2062, 0.002890, 7.13495e+05
X, IDA*, gap, pancake28, "0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 ", 26, 33627, 0.017294, 1.94443e+06
X, IDA*, gap, pancake28, "0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 ", 25, 197170, 0.069753, 2.82669e+06
X, IDA*, gap, pancake28, "0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 ", 27, 13191, 0.005190, 2.54162e+06
X, IDA*, gap, pancake28, "0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 ", 26, 13619, 0.005499, 2.47663e+06
X, IDA*, gap, pancake28, "0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 ", 26, 1126005, 0.384669, 2.92720e+06
X, IDA*, gap, pancake28, "0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 ", 25, 9033, 0.006394, 1.41273e+06
X, IDA*, gap, pancake28, "0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 ", 24, 66705, 0.032047, 2.08147e+06
X, IDA*, gap, pancake28, "0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 ", 26, 247193, 0.091584, 2.69908e+06
X, IDA*, gap, pancake28, "0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 ", 28, 32118, 0.025636, 1.25285e+06
X, IDA*, gap, pancake28, "0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 ", 29, 80944, 0.053921, 1.50116e+06
