X, dfid, pancake16, "0 4 3 2 1 5 6 7 11 10 9 8 12 13 14 15 ", 2, 476, 0.000057, 8.35088e+06
X, dfid, pancake16, "9 8 6 1 2 4 5 10 14 13 12 11 7 3 0 15 ", 8, 135936543, 5.621909, 2.41798e+07
X, dfid, pancake16, "14 6 7 10 9 2 8 4 5 3 1 13 12 11 0 15 ", 8, 406125550, 16.774952, 2.42102e+07
X, dfid, pancake16, "0 10 5 6 11 7 8 9 12 1 2 14 13 4 3 15 ", 10, 9666581811, 351.304859, 2.75162e+07
X, dfid, pancake16, "10 1 12 3 7 13 6 2 8 14 11 9 0 5 4 15 ", na, na, na, na
X, dfid, pancake16, "11 3 5 2 12 0 8 9 7 6 14 4 1 10 13 15 ", na, na, na, na
X, dfid, pancake16, "8 5 9 14 12 13 6 7 11 10 1 3 4 2 0 15 ", na, na, na, na
X, dfid, pancake16, "0 13 6 7 5 10 11 1 9 12 8 3 4 14 2 15 ", na, na, na, na
X, dfid, pancake16, "14 6 12 1 10 0 9 2 5 8 13 7 4 11 3 15 ", na, na, na, na
X, dfid, pancake16, "0 1 2 9 5 4 3 10 6 7 13 12 11 8 14 15 ", 4, 64899, 0.003769, 1.72192e+07
X, dfid, pancake16, "3 7 6 1 2 0 9 8 5 12 11 10 4 13 14 15 ", 6, 2655875, 0.105224, 2.52402e+07
X, dfid, pancake16, "3 1 6 5 2 0 9 8 7 4 10 14 13 12 11 15 ", 6, 2476886, 0.100968, 2.45314e+07
X, dfid, pancake16, "10 11 12 5 14 2 1 0 6 7 3 9 13 4 8 15 ", 8, 126396494, 3.820807, 3.30811e+07
X, dfid, pancake16, "8 3 7 4 5 6 9 10 11 1 14 13 12 0 2 15 ", 8, 520527407, 15.106636, 3.44569e+07
X, dfid, pancake16, "0 7 5 11 6 14 4 2 10 13 1 9 3 8 12 15 ", na, na, na, na
X, dfid, pancake16, "13 14 7 2 3 4 6 5 11 10 0 1 12 8 9 15 ", na, na, na, na
X, dfid, pancake16, "5 4 9 12 8 1 2 3 6 14 11 7 13 0 10 15 ", na, na, na, na
X, dfid, pancake16, "13 8 2 10 14 4 6 0 9 1 12 11 5 7 3 15 ", na, na, na, na
X, dfid, pancake16, "0 12 13 14 4 3 2 1 8 7 6 5 9 10 11 15 ", 4, 21728, 0.000883, 2.46070e+07
X, dfid, pancake16, "0 1 2 3 7 6 5 9 10 11 4 14 13 12 8 15 ", 4, 98352, 0.004063, 2.42067e+07
X, dfid, pancake16, "0 4 3 6 7 2 1 5 8 9 10 14 13 12 11 15 ", 4, 70452, 0.002885, 2.44201e+07
X, dfid, pancake16, "3 2 1 0 12 5 6 7 11 10 4 8 9 13 14 15 ", 6, 1483946, 0.059253, 2.50442e+07
X, dfid, pancake16, "10 11 12 14 4 5 1 13 7 6 2 3 8 9 0 15 ", 6, 5107487, 0.200887, 2.54247e+07
X, dfid, pancake16, "1 3 7 6 8 5 4 2 9 0 12 14 13 11 10 15 ", 8, 309976004, 10.000726, 3.09954e+07
X, dfid, pancake16, "14 2 7 11 6 9 1 10 5 4 13 0 8 12 3 15 ", na, na, na, na
X, dfid, pancake16, "11 1 14 8 3 0 2 5 6 9 13 4 7 12 10 15 ", na, na, na, na
X, dfid, pancake16, "3 5 4 12 10 8 9 11 13 1 14 0 7 2 6 15 ", na, na, na, na
X, dfid, pancake16, "8 0 13 3 9 11 2 1 5 10 12 14 6 7 4 15 ", na, na, na, na
X, dfid, pancake16, "1 2 12 7 6 8 4 14 13 11 0 9 5 10 3 15 ", na, na, na, na
X, dfid, pancake16, "0 1 5 4 3 11 7 6 2 10 13 12 8 9 14 15 ", 4, 79826, 0.002444, 3.26620e+07
X, dfid, pancake16, "14 2 3 4 7 11 10 5 6 9 8 12 13 1 0 15 ", 4, 72356, 0.002759, 2.62254e+07
X, dfid, pancake16, "5 6 8 7 3 2 9 10 11 12 13 14 4 1 0 15 ", 4, 53337, 0.002628, 2.02957e+07
X, dfid, pancake16, "3 4 12 11 6 5 8 7 10 9 13 14 2 1 0 15 ", 4, 47026, 0.001920, 2.44927e+07
X, dfid, pancake16, "14 13 5 1 0 3 2 9 8 7 6 10 11 12 4 15 ", 4, 103882, 0.004252, 2.44313e+07
X, dfid, pancake16, "0 3 14 11 12 2 1 13 4 5 6 7 8 9 10 15 ", 4, 34957, 0.001421, 2.46003e+07
X, dfid, pancake16, "3 2 1 0 8 9 13 12 4 5 6 7 11 10 14 15 ", 6, 1622341, 0.053201, 3.04946e+07
X, dfid, pancake16, "2 1 5 6 9 13 12 7 14 10 11 8 3 4 0 15 ", 6, 5095757, 0.210704, 2.41844e+07
X, dfid, pancake16, "14 13 4 5 1 2 8 9 3 6 7 0 12 11 10 15 ", 6, 6765123, 0.256660, 2.63583e+07
X, dfid, pancake16, "7 12 4 3 6 5 13 9 2 14 8 11 1 10 0 15 ", 8, 87605723, 3.536441, 2.47723e+07
X, dfid, pancake16, "8 5 12 11 9 10 13 0 1 3 7 6 2 4 14 15 ", 8, 239062798, 6.577401, 3.63461e+07
X, dfid, pancake16, "0 8 14 4 3 6 11 10 2 12 5 1 13 9 7 15 ", na, na, na, na
X, dfid, pancake16, "0 4 5 1 2 3 6 13 9 8 7 12 11 10 14 15 ", 4, 44260, 0.002016, 2.19544e+07
X, dfid, pancake16, "3 4 9 13 6 5 8 7 12 11 10 14 2 1 0 15 ", 4, 47134, 0.001470, 3.20639e+07
X, dfid, pancake16, "0 4 3 2 1 5 9 8 7 6 10 11 12 13 14 15 ", 2, 451, 0.000020, 2.25500e+07
X, dfid, pancake16, "0 1 2 3 4 8 7 6 5 12 11 10 9 13 14 15 ", 2, 1114, 0.000045, 2.47556e+07
X, dfid, pancake16, "3 4 5 9 8 7 12 11 10 6 13 0 1 2 14 15 ", 4, 89892, 0.002963, 3.03382e+07
X, dfid, pancake16, "0 1 2 6 7 3 4 5 10 11 12 8 9 13 14 15 ", 4, 71217, 0.002919, 2.43977e+07
X, dfid, pancake16, "3 2 1 0 4 11 9 5 8 10 7 13 12 6 14 15 ", 8, 106051799, 4.394047, 2.41353e+07
X, dfid, pancake16, "9 8 14 0 1 5 4 10 6 7 11 3 2 12 13 15 ", 8, 510334701, 16.324458, 3.12620e+07
X, dfid, pancake16, "6 7 5 2 14 10 9 12 0 1 13 3 8 11 4 15 ", na, na, na, na
X, dfid, pancake16, "7 5 13 12 2 8 11 1 6 9 10 14 0 3 4 15 ", na, na, na, na
X, dfid, pancake16, "11 3 13 1 6 4 5 12 9 0 7 10 14 8 2 15 ", na, na, na, na
X, dfid, pancake16, "1 0 4 5 9 11 10 8 13 2 6 7 3 14 12 15 ", na, na, na, na
X, dfid, pancake16, "14 1 0 13 4 3 2 10 11 12 9 8 7 5 6 15 ", na, na, na, na
X, dfid, pancake16, "3 0 7 6 2 1 5 4 8 9 10 11 12 13 14 15 ", 4, 30642, 0.000864, 3.54653e+07
X, dfid, pancake16, "0 10 3 2 1 6 5 4 7 8 9 12 11 13 14 15 ", 6, 2369605, 0.097976, 2.41856e+07
X, dfid, pancake16, "2 3 4 7 8 12 5 6 11 10 9 14 13 1 0 15 ", 6, 4078812, 0.168718, 2.41753e+07
X, dfid, pancake16, "3 4 7 14 10 9 8 13 12 11 2 6 5 0 1 15 ", 6, 4251465, 0.174801, 2.43217e+07
X, dfid, pancake16, "4 5 8 9 10 11 12 2 1 0 13 14 3 7 6 15 ", 6, 6870289, 0.256293, 2.68064e+07
X, dfid, pancake16, "2 9 3 7 1 10 11 4 8 5 14 13 12 6 0 15 ", 8, 157806984, 4.722856, 3.34135e+07
X, dfid, pancake16, "1 11 2 12 10 6 14 4 8 9 0 3 13 5 7 15 ", na, na, na, na
X, dfid, pancake16, "8 3 5 12 11 7 10 6 2 4 1 14 13 9 0 15 ", na, na, na, na
X, dfid, pancake16, "14 12 10 13 7 8 9 11 0 2 1 6 3 4 5 15 ", na, na, na, na
