X, dfid, pancake16, "4 3 2 6 1 8 0 5 7 9 10 11 ", 10, 9783, 0.000543, 1.80166e+07
X, dfid, pancake16, "3 1 4 5 0 2 6 7 8 9 10 11 ", 8, 1849, 0.000182, 1.01593e+07
X, dfid, pancake16, "4 3 2 1 7 5 10 9 8 6 0 11 ", 12, 26131, 0.001090, 2.39734e+07
X, dfid, pancake16, "3 1 4 6 5 2 0 7 8 9 10 11 ", 8, 2536, 0.000162, 1.56543e+07
X, dfid, pancake16, "1 2 0 3 6 4 7 8 5 9 10 11 ", 10, 4035, 0.000192, 2.10156e+07
X, dfid, pancake16, "3 5 1 4 7 2 6 10 8 9 0 11 ", 8, 2399, 0.000166, 1.44518e+07
X, dfid, pancake16, "1 4 0 3 7 2 9 6 5 10 11 8 ", 10, 7563, 0.000350, 2.16086e+07
X, dfid, pancake16, "1 2 0 3 4 5 9 11 8 7 6 10 ", 14, 99340, 0.004331, 2.29370e+07
X, dfid, pancake16, "3 1 0 6 5 2 10 4 8 7 9 11 ", 10, 6174, 0.000244, 2.53033e+07
X, dfid, pancake16, "3 1 2 6 8 4 9 7 5 10 0 11 ", 10, 5178, 0.000283, 1.82968e+07
X, dfid, pancake16, "0 3 2 6 1 4 9 7 5 10 11 8 ", 10, 5102, 0.000279, 1.82867e+07
X, dfid, pancake16, "1 4 2 3 7 5 10 8 11 6 0 9 ", 10, 5847, 0.000262, 2.23168e+07
X, dfid, pancake16, "0 3 2 4 1 5 6 7 8 9 10 11 ", 4, 79, 0.000012, 6.58333e+06
X, dfid, pancake16, "3 1 2 6 7 11 8 4 10 9 0 5 ", 18, 1274379, 0.051496, 2.47471e+07
X, dfid, pancake16, "0 7 2 1 3 8 4 5 6 9 10 11 ", 14, 89799, 0.003242, 2.76986e+07
X, dfid, pancake16, "0 4 1 5 2 8 3 7 11 6 9 10 ", 18, 1467456, 0.055628, 2.63798e+07
X, dfid, pancake16, "3 2 5 6 4 10 1 7 8 9 0 11 ", 20, 4248579, 0.217134, 1.95666e+07
X, dfid, pancake16, "0 2 3 1 6 5 11 7 4 9 8 10 ", 24, 62882922, 2.382894, 2.63893e+07
X, dfid, pancake16, "2 3 0 6 8 5 9 11 4 7 1 10 ", 28, 956230551, 33.942370, 2.81722e+07
X, dfid, pancake16, "3 5 2 1 9 11 10 4 0 6 8 7 ", na, na, na, na
X, dfid, pancake16, "1 4 2 3 7 5 6 8 11 9 0 10 ", 6, 438, 0.000038, 1.15263e+07
X, dfid, pancake16, "3 1 2 6 4 5 0 9 11 10 8 7 ", 10, 6133, 0.000308, 1.99123e+07
X, dfid, pancake16, "2 4 3 1 7 5 0 6 8 9 10 11 ", 14, 101094, 0.003948, 2.56064e+07
X, dfid, pancake16, "7 8 1 3 0 2 4 6 5 9 10 11 ", 14, 153715, 0.007530, 2.04137e+07
X, dfid, pancake16, "3 1 5 2 7 4 6 10 8 9 0 11 ", 10, 8516, 0.000519, 1.64085e+07
X, dfid, pancake16, "3 1 2 6 4 5 7 10 8 9 0 11 ", 4, 128, 0.000014, 9.14286e+06
X, dfid, pancake16, "3 1 2 4 7 5 0 6 10 9 11 8 ", 8, 1412, 0.000073, 1.93425e+07
X, dfid, pancake16, "3 2 5 4 1 8 6 7 11 9 0 10 ", 8, 1785, 0.000095, 1.87895e+07
X, dfid, pancake16, "3 5 4 6 2 1 7 10 8 9 0 11 ", 16, 370154, 0.016983, 2.17956e+07
X, dfid, pancake16, "3 1 2 10 4 8 5 7 11 6 0 9 ", 16, 304866, 0.013427, 2.27054e+07
