X, dfid, pancake16, "15 7 1 8 10 9 11 4 0 5 2 3 14 12 6 13 ", na, na, na, na
X, dfid, pancake16, "9 6 2 0 15 7 13 12 3 8 11 4 1 5 14 10 ", na, na, na, na
X, dfid, pancake16, "1 12 13 9 7 6 15 14 0 2 3 4 5 11 10 8 ", na, na, na, na
X, dfid, pancake16, "3 4 5 6 7 8 9 10 11 12 15 14 13 0 1 2 ", 4, 507983.000000, 0.016822, 30197538.937106
X, dfid, pancake16, "4 3 12 11 10 0 9 2 5 1 8 7 6 13 14 15 ", na, na, na, na
X, dfid, pancake16, "1 13 0 2 9 12 11 8 14 15 4 5 6 7 3 10 ", na, na, na, na
X, dfid, pancake16, "14 3 0 10 1 9 8 7 2 5 4 15 12 13 6 11 ", na, na, na, na
X, dfid, pancake16, "11 12 14 13 10 9 8 0 1 2 3 4 5 6 7 15 ", 4, 132820.000000, 0.004183, 31752330.863017
X, dfid, pancake16, "14 15 13 10 9 8 11 12 7 6 5 4 3 2 1 0 ", 6, 12362336.000000, 0.387322, 31917464.022183
X, dfid, pancake16, "13 12 11 10 9 8 7 6 5 4 3 2 1 0 14 15 ", 1, 198.000000, 0.000023, 8608695.652174
X, dfid, pancake16, "4 8 6 2 3 0 13 14 7 9 11 1 12 5 15 10 ", na, na, na, na
X, dfid, pancake16, "5 0 1 2 3 4 12 13 14 15 6 7 8 9 10 11 ", 4, 418799.000000, 0.014876, 28152662.005916
X, dfid, pancake16, "1 0 8 9 10 7 11 2 3 12 13 14 4 5 6 15 ", na, na, na, na
X, dfid, pancake16, "4 5 3 2 1 0 6 7 8 9 10 11 12 13 14 15 ", 2, 290.000000, 0.000021, 13809523.809524
X, dfid, pancake16, "9 10 8 7 6 3 2 1 0 4 5 11 12 13 14 15 ", 4, 72200.000000, 0.002421, 29822387.443205
X, dfid, pancake16, "5 4 3 2 1 0 6 7 8 9 12 11 10 13 14 15 ", 4, 242771.000000, 0.008797, 27597021.711947
X, dfid, pancake16, "15 0 1 3 2 5 6 12 11 10 9 8 7 4 14 13 ", na, na, na, na
X, dfid, pancake16, "6 7 12 11 10 9 8 5 4 3 2 1 0 13 14 15 ", 3, 18949.000000, 0.000652, 29062883.435583
X, dfid, pancake16, "3 1 0 6 5 4 2 7 8 9 10 11 12 13 14 15 ", 5, 3032308.000000, 0.099489, 30478826.804973
X, dfid, pancake16, "7 8 9 10 6 5 4 3 0 1 2 11 12 13 14 15 ", 3, 11007.000000, 0.000389, 28295629.820051
X, dfid, pancake16, "15 3 4 5 6 7 8 2 1 0 10 11 12 13 14 9 ", 6, 57003369.000000, 1.845129, 30893974.892812
X, dfid, pancake16, "2 3 4 11 14 10 7 0 5 1 13 12 8 9 6 15 ", na, na, na, na
X, dfid, pancake16, "9 8 7 6 5 10 3 2 1 0 11 14 13 12 4 15 ", 6, 40038573.000000, 1.271753, 31482979.006143
X, dfid, pancake16, "10 9 4 14 15 3 0 7 12 6 1 8 11 13 5 2 ", na, na, na, na
X, dfid, pancake16, "2 1 0 14 3 4 5 6 7 8 9 10 11 12 13 15 ", 3, 12016.000000, 0.000414, 29024154.589372
X, dfid, pancake16, "4 3 1 2 0 12 5 6 7 8 11 13 14 10 9 15 ", na, na, na, na
X, dfid, pancake16, "3 7 6 5 14 0 1 2 4 8 9 10 13 12 11 15 ", na, na, na, na
X, dfid, pancake16, "6 7 5 4 3 2 1 0 8 9 10 11 12 13 14 15 ", 2, 320.000000, 0.000015, 21333333.333333
X, dfid, pancake16, "0 5 1 8 3 4 15 2 6 12 14 10 11 9 7 13 ", na, na, na, na
X, dfid, pancake16, "10 9 6 0 1 5 7 8 4 3 2 11 12 13 14 15 ", 6, 84557070.000000, 2.904531, 29112125.158933
X, dfid, pancake16, "15 14 13 12 11 10 9 8 7 6 5 4 3 0 1 2 ", 2, 3213.000000, 0.000197, 16309644.670051
X, dfid, pancake16, "1 2 3 4 5 6 7 8 9 10 11 12 13 0 14 15 ", 2, 2730.000000, 0.000123, 22195121.951220
X, dfid, pancake16, "7 11 12 13 14 10 9 8 6 5 4 3 2 1 0 15 ", 4, 310928.000000, 0.010540, 29499810.246679
X, dfid, pancake16, "3 12 0 8 7 9 11 10 13 6 5 15 14 2 1 4 ", na, na, na, na
X, dfid, pancake16, "1 0 8 7 6 5 4 3 2 9 10 11 12 13 14 15 ", 4, 66563.000000, 0.002188, 30421846.435101
